,Hotel Name,Address,Rating (5),Price (2)
405,Pop Tate's,"TS Nagar, West Pune",4.4,1900
406,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
407,Little Italy,"IS Nagar, West Pune",4.1,1500
408,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
409,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
410,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
411,Madeline,"MS Nagar, West Pune",4.4,900
412,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
413,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
414,Mughal's,"MF Road, West Pune",5.0,1000
415,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
416,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
417,High Garden,"GS Bapat Road, West Pune",4.2,1000
418,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
419,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
420,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
421,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
422,Wok Toss,TG West Pune,4.7,1000
423,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
424,Fountain House,HG West Pune,4.4,1500
425,Urban Tadka,"TS Nagar, West Pune",4.6,1100
426,Pop Tate's,"TS Nagar, West Pune",4.4,1900
427,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
428,Little Italy,"IS Nagar, West Pune",4.1,1500
429,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
430,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
431,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
432,Madeline,"MS Nagar, West Pune",4.4,900
433,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
434,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
435,Mughal's,"MF Road, West Pune",5.0,1000
436,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
437,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
438,High Garden,"GS Bapat Road, West Pune",4.2,1000
439,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
440,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
441,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
442,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
443,Wok Toss,TG West Pune,4.7,1000
444,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
445,Fountain House,HG West Pune,4.4,1500
446,Urban Tadka,"TS Nagar, West Pune",4.6,1100
447,Pop Tate's,"TS Nagar, West Pune",4.4,1900
448,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
449,Little Italy,"IS Nagar, West Pune",4.1,1500
450,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
451,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
452,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
453,Madeline,"MS Nagar, West Pune",4.4,900
454,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
455,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
456,Mughal's,"MF Road, West Pune",5.0,1000
457,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
458,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
459,High Garden,"GS Bapat Road, West Pune",4.2,1000
460,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
461,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
462,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
463,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
464,Wok Toss,TG West Pune,4.7,1000
465,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
466,Fountain House,HG West Pune,4.4,1500
467,Urban Tadka,"TS Nagar, West Pune",4.6,1100
468,Pop Tate's,"TS Nagar, West Pune",4.4,1900
469,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
470,Little Italy,"IS Nagar, West Pune",4.1,1500
471,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
472,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
473,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
474,Madeline,"MS Nagar, West Pune",4.4,900
475,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
476,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
477,Mughal's,"MF Road, West Pune",5.0,1000
478,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
479,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
480,High Garden,"GS Bapat Road, West Pune",4.2,1000
481,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
482,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
483,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
484,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
485,Wok Toss,TG West Pune,4.7,1000
486,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
487,Fountain House,HG West Pune,4.4,1500
488,Urban Tadka,"TS Nagar, West Pune",4.6,1100
489,Pop Tate's,"TS Nagar, West Pune",4.4,1900
490,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
491,Little Italy,"IS Nagar, West Pune",4.1,1500
492,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
493,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
494,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
495,Madeline,"MS Nagar, West Pune",4.4,900
496,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
497,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
498,Mughal's,"MF Road, West Pune",5.0,1000
499,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
500,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
501,High Garden,"GS Bapat Road, West Pune",4.2,1000
502,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
503,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
504,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
505,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
506,Wok Toss,TG West Pune,4.7,1000
507,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
508,Fountain House,HG West Pune,4.4,1500
509,Urban Tadka,"TS Nagar, West Pune",4.6,1100
510,Pop Tate's,"TS Nagar, West Pune",4.4,1900
511,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
512,Little Italy,"IS Nagar, West Pune",4.1,1500
513,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
514,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
515,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
516,Madeline,"MS Nagar, West Pune",4.4,900
517,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
518,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
519,Mughal's,"MF Road, West Pune",5.0,1000
520,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
521,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
522,High Garden,"GS Bapat Road, West Pune",4.2,1000
523,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
524,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
525,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
526,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
527,Wok Toss,TG West Pune,4.7,1000
528,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
529,Fountain House,HG West Pune,4.4,1500
530,Urban Tadka,"TS Nagar, West Pune",4.6,1100
531,Pop Tate's,"TS Nagar, West Pune",4.4,1900
532,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
533,Little Italy,"IS Nagar, West Pune",4.1,1500
534,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
535,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
536,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
537,Madeline,"MS Nagar, West Pune",4.4,900
538,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
539,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
540,Mughal's,"MF Road, West Pune",5.0,1000
541,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
542,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
543,High Garden,"GS Bapat Road, West Pune",4.2,1000
544,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
545,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
546,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
547,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
548,Wok Toss,TG West Pune,4.7,1000
549,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
550,Fountain House,HG West Pune,4.4,1500
551,Urban Tadka,"TS Nagar, West Pune",4.6,1100
552,Pop Tate's,"TS Nagar, West Pune",4.4,1900
553,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
554,Little Italy,"IS Nagar, West Pune",4.1,1500
555,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
556,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
557,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
558,Madeline,"MS Nagar, West Pune",4.4,900
559,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
560,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
561,Mughal's,"MF Road, West Pune",5.0,1000
562,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
563,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
564,High Garden,"GS Bapat Road, West Pune",4.2,1000
565,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
566,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
567,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
568,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
569,Wok Toss,TG West Pune,4.7,1000
570,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
571,Fountain House,HG West Pune,4.4,1500
572,Urban Tadka,"TS Nagar, West Pune",4.6,1100
573,Pop Tate's,"TS Nagar, West Pune",4.4,1900
574,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
575,Little Italy,"IS Nagar, West Pune",4.1,1500
576,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
577,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
578,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
579,Madeline,"MS Nagar, West Pune",4.4,900
580,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
581,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
582,Mughal's,"MF Road, West Pune",5.0,1000
583,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
584,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
585,High Garden,"GS Bapat Road, West Pune",4.2,1000
586,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
587,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
588,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
589,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
590,Wok Toss,TG West Pune,4.7,1000
591,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
592,Fountain House,HG West Pune,4.4,1500
593,Urban Tadka,"TS Nagar, West Pune",4.6,1100
594,Pop Tate's,"TS Nagar, West Pune",4.4,1900
595,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
596,Little Italy,"IS Nagar, West Pune",4.1,1500
597,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
598,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
599,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
600,Madeline,"MS Nagar, West Pune",4.4,900
601,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
602,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
603,Mughal's,"MF Road, West Pune",5.0,1000
604,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
605,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
606,High Garden,"GS Bapat Road, West Pune",4.2,1000
607,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
608,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
609,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
610,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
611,Wok Toss,TG West Pune,4.7,1000
612,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
613,Fountain House,HG West Pune,4.4,1500
614,Urban Tadka,"TS Nagar, West Pune",4.6,1100
615,Pop Tate's,"TS Nagar, West Pune",4.4,1900
616,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
617,Little Italy,"IS Nagar, West Pune",4.1,1500
618,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
619,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
620,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
621,Madeline,"MS Nagar, West Pune",4.4,900
622,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
623,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
624,Mughal's,"MF Road, West Pune",5.0,1000
625,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
626,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
627,High Garden,"GS Bapat Road, West Pune",4.2,1000
628,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
629,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
630,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
631,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
632,Wok Toss,TG West Pune,4.7,1000
633,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
634,Fountain House,HG West Pune,4.4,1500
635,Urban Tadka,"TS Nagar, West Pune",4.6,1100
636,Pop Tate's,"TS Nagar, West Pune",4.4,1900
637,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
638,Little Italy,"IS Nagar, West Pune",4.1,1500
639,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
640,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
641,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
642,Madeline,"MS Nagar, West Pune",4.4,900
643,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
644,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
645,Mughal's,"MF Road, West Pune",5.0,1000
646,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
647,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
648,High Garden,"GS Bapat Road, West Pune",4.2,1000
649,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
650,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
651,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
652,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
653,Wok Toss,TG West Pune,4.7,1000
654,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
655,Fountain House,HG West Pune,4.4,1500
656,Urban Tadka,"TS Nagar, West Pune",4.6,1100
657,Pop Tate's,"TS Nagar, West Pune",4.4,1900
658,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
659,Little Italy,"IS Nagar, West Pune",4.1,1500
660,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
661,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
662,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
663,Madeline,"MS Nagar, West Pune",4.4,900
664,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
665,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
666,Mughal's,"MF Road, West Pune",5.0,1000
667,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
668,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
669,High Garden,"GS Bapat Road, West Pune",4.2,1000
670,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
671,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
672,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
673,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
674,Wok Toss,TG West Pune,4.7,1000
675,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
676,Fountain House,HG West Pune,4.4,1500
677,Urban Tadka,"TS Nagar, West Pune",4.6,1100
678,Pop Tate's,"TS Nagar, West Pune",4.4,1900
679,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
680,Little Italy,"IS Nagar, West Pune",4.1,1500
681,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
682,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
683,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
684,Madeline,"MS Nagar, West Pune",4.4,900
685,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
686,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
687,Mughal's,"MF Road, West Pune",5.0,1000
688,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
689,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
690,High Garden,"GS Bapat Road, West Pune",4.2,1000
691,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
692,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
693,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
694,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
695,Wok Toss,TG West Pune,4.7,1000
696,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
697,Fountain House,HG West Pune,4.4,1500
698,Urban Tadka,"TS Nagar, West Pune",4.6,1100
699,Pop Tate's,"TS Nagar, West Pune",4.4,1900
700,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
701,Little Italy,"IS Nagar, West Pune",4.1,1500
702,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
703,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
704,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
705,Madeline,"MS Nagar, West Pune",4.4,900
706,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
707,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
708,Mughal's,"MF Road, West Pune",5.0,1000
709,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
710,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
711,High Garden,"GS Bapat Road, West Pune",4.2,1000
712,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
713,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
714,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
715,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
716,Wok Toss,TG West Pune,4.7,1000
717,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
718,Fountain House,HG West Pune,4.4,1500
719,Urban Tadka,"TS Nagar, West Pune",4.6,1100
720,Pop Tate's,"TS Nagar, West Pune",4.4,1900
721,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
722,Little Italy,"IS Nagar, West Pune",4.1,1500
723,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
724,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
725,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
726,Madeline,"MS Nagar, West Pune",4.4,900
727,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
728,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
729,Mughal's,"MF Road, West Pune",5.0,1000
730,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
731,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
732,High Garden,"GS Bapat Road, West Pune",4.2,1000
733,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
734,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
735,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
736,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
737,Wok Toss,TG West Pune,4.7,1000
738,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
739,Fountain House,HG West Pune,4.4,1500
740,Urban Tadka,"TS Nagar, West Pune",4.6,1100
741,Pop Tate's,"TS Nagar, West Pune",4.4,1900
742,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
743,Little Italy,"IS Nagar, West Pune",4.1,1500
744,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
745,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
746,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
747,Madeline,"MS Nagar, West Pune",4.4,900
748,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
749,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
750,Mughal's,"MF Road, West Pune",5.0,1000
751,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
752,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
753,High Garden,"GS Bapat Road, West Pune",4.2,1000
754,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
755,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
756,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
757,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
758,Wok Toss,TG West Pune,4.7,1000
759,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
760,Fountain House,HG West Pune,4.4,1500
761,Urban Tadka,"TS Nagar, West Pune",4.6,1100
762,Pop Tate's,"TS Nagar, West Pune",4.4,1900
763,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
764,Little Italy,"IS Nagar, West Pune",4.1,1500
765,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
766,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
767,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
768,Madeline,"MS Nagar, West Pune",4.4,900
769,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
770,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
771,Mughal's,"MF Road, West Pune",5.0,1000
772,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
773,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
774,High Garden,"GS Bapat Road, West Pune",4.2,1000
775,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
776,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
777,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
778,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
779,Wok Toss,TG West Pune,4.7,1000
780,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
781,Fountain House,HG West Pune,4.4,1500
782,Urban Tadka,"TS Nagar, West Pune",4.6,1100
783,Pop Tate's,"TS Nagar, West Pune",4.4,1900
784,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
785,Little Italy,"IS Nagar, West Pune",4.1,1500
786,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
